run_id,episode_id,step_id,scene_id,scene_split,training_seed,evaluation_seed,clearance,speed,ttc,original_safety_mode,optimized_safety_mode,ood_score,projection_modified,candidate_l1,smoothed_l1,projected_l1,recommendation_l1,write_allowed,motion_allowed,reasons_json,recommended_theta_json
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000177,0,t11-test-id-obstacle,test_id,102,203,1.2096483895849786,0.9524832360632786,1.2699944143737298,NORMAL,WARNING,0.0,False,0.9341866491287283,0.326965327195056,0.326965327195056,0.326965327195056,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7991219885840409,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2523079214731738,""weight_obstacle"":50.32377939430592,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000177,1,t11-test-id-obstacle,test_id,102,203,1.2096483895849786,0.9524832360632786,1.2699944143737298,NORMAL,WARNING,0.0,True,0.9538060256867937,0.7232397830489095,0.7232434218425847,0.0074132608789524435,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.790358853535447,""acc_lim_x"":0.8,""inflation_dist"":0.5502727131139112,""max_vel_theta"":0.9999963612063247,""max_vel_x"":1.1999956334475896,""min_obstacle_dist"":0.25659406135192525,""weight_obstacle"":50.925083983731206,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000178,0,t11-test-id-corridor,test_id,102,203,0.5672554010413587,0.4615958686799027,1.2289005156472197,NORMAL,WARNING,0.0,True,0.11117075340093763,0.03890976369032828,0.051801481013461825,0.051801481013461825,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7828943518063802,""acc_lim_x"":0.7995847406139824,""inflation_dist"":0.552598592495477,""max_vel_theta"":0.9871082826768665,""max_vel_x"":1.1845299392122397,""min_obstacle_dist"":0.25,""weight_obstacle"":50.0,""weight_optimaltime"":0.9966797971725464,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000179,0,t11-test-id-clear-straight,test_id,102,204,30.0,1.1654841640044238,25.740375482172688,NORMAL,NORMAL,0.0,False,0.22280991171182507,0.07798346909913911,0.07798346909913911,0.07798346909913911,False,False,[],"{""acc_lim_theta"":0.7990188648861318,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.25096766625500877,""weight_obstacle"":50.07603466773026,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000179,1,t11-test-id-clear-straight,test_id,102,204,30.0,1.1673409148323133,25.699433317909065,NORMAL,NORMAL,0.0,False,0.20951194571420667,0.021758429883101615,0.021758429883101615,0.021758429883101615,False,False,[],"{""acc_lim_theta"":0.7984091768701481,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.25321192251297997,""weight_obstacle"":50.19714305975466,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000179,2,t11-test-id-clear-straight,test_id,102,204,30.0,1.1657261100886314,25.73503307541003,NORMAL,NORMAL,0.0,False,0.3363491132996835,0.03191805916240642,0.03191805916240642,0.03191805916240642,False,False,[],"{""acc_lim_theta"":0.7979678426517991,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2567426777075857,""weight_obstacle"":50.39146867859052,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000179,3,t11-test-id-clear-straight,test_id,102,204,30.0,0.0,600.0,NORMAL,NORMAL,19.0,False,0.42325824321285116,0.09209658138706145,0.09209658138706145,53.2314893138916,False,False,"[""ood:approximate_ttc:above"",""ood:fallback"",""safety_mode:FAULT""]","{""acc_lim_theta"":0.4,""acc_lim_x"":0.4,""inflation_dist"":0.9,""max_vel_theta"":0.5,""max_vel_x"":0.6,""min_obstacle_dist"":0.5,""weight_obstacle"":100.0,""weight_optimaltime"":0.5,""weight_viapoint"":2.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000180,0,t11-test-id-left,test_id,102,204,30.0,1.1679950969311446,25.685039328353067,NORMAL,NORMAL,0.0,False,0.6473178853055742,0.22656125985694953,0.22656125985694953,0.22656125985694953,False,False,[],"{""acc_lim_theta"":0.7974995427500827,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2526875537692175,""weight_obstacle"":50.22099469169222,""weight_optimaltime"":0.9996214428544045,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000180,1,t11-test-id-left,test_id,102,204,30.0,1.1658332294354978,25.73266848340405,NORMAL,NORMAL,0.0,False,0.7148912151754986,0.025481682402451078,0.025481682402451078,0.025481682402451078,False,False,[],"{""acc_lim_theta"":0.7937041636924571,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2584010684954469,""weight_obstacle"":50.608337922836576,""weight_optimaltime"":0.9997539378553629,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000180,2,t11-test-id-left,test_id,102,204,30.0,1.1673450354747963,25.69934260079159,NORMAL,NORMAL,0.0,False,0.8956626677593543,0.16573521462729096,0.16573521462729096,0.16573521462729096,False,False,[],"{""acc_lim_theta"":0.791213952311322,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2651079155259843,""weight_obstacle"":51.170576679344016,""weight_optimaltime"":0.9998400596059859,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000180,3,t11-test-id-left,test_id,102,204,30.0,1.164968938617517,25.751759558157293,NORMAL,NORMAL,0.0,False,1.0219392285650597,0.33403094105636705,0.33403094105636705,0.33403094105636705,False,False,[],"{""acc_lim_theta"":0.7904958386649916,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2748411093760397,""weight_obstacle"":51.887436334040004,""weight_optimaltime"":0.9998960387438908,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000180,4,t11-test-id-left,test_id,102,204,30.0,1.02923068772848,29.14798437093848,NORMAL,NORMAL,0.0,False,1.9959800963725927,0.18702923469302518,0.18702923469302518,0.18702923469302518,False,False,[],"{""acc_lim_theta"":0.7938222951322446,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2873210881509426,""weight_obstacle"":53.042041510213075,""weight_optimaltime"":0.999932425183529,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000180,5,t11-test-id-left,test_id,102,204,30.0,0.0,600.0,NORMAL,NORMAL,19.0,False,2.093584485753402,0.6801433702539619,0.6801433702539619,48.753193542446894,False,False,"[""ood:approximate_ttc:above"",""ood:fallback"",""safety_mode:FAULT""]","{""acc_lim_theta"":0.4,""acc_lim_x"":0.4,""inflation_dist"":0.9,""max_vel_theta"":0.5,""max_vel_x"":0.6,""min_obstacle_dist"":0.5,""weight_obstacle"":100.0,""weight_optimaltime"":0.5,""weight_viapoint"":2.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000181,0,t11-test-id-obstacle,test_id,102,204,1.2068873877824333,0.7851610377498444,1.5371208322323207,NORMAL,WARNING,0.0,False,0.8217649062925991,0.2876177172024068,0.2876177172024068,0.2876177172024068,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7992659712227542,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2520230209145825,""weight_obstacle"":50.28486066751058,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000181,1,t11-test-id-obstacle,test_id,102,204,1.2068873877824333,0.7851610377498444,1.5371208322323207,NORMAL,WARNING,0.0,False,0.5834430355588754,0.5475263960573027,0.5475263960573027,0.0068348211653532776,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7911745191919937,""acc_lim_x"":0.8,""inflation_dist"":0.5501065654351922,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2557800597559501,""weight_obstacle"":50.813887621458804,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000182,0,t11-test-id-corridor,test_id,102,204,0.50933306485432,0.40064293167754933,1.2906220461973452,NORMAL,WARNING,0.0,True,0.11132166874398286,0.03896258406039399,0.051790070602488636,0.051790070602488636,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7827731991821667,""acc_lim_x"":0.7996499529849234,""inflation_dist"":0.5525960812606183,""max_vel_theta"":0.9871725134579054,""max_vel_x"":1.1846070161494864,""min_obstacle_dist"":0.25,""weight_obstacle"":50.0,""weight_optimaltime"":0.9966033288836479,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000183,0,t11-test-id-clear-straight,test_id,102,205,30.0,1.1661689155148154,25.72526123863989,NORMAL,NORMAL,0.0,False,0.44764667918665624,0.15667633771532685,0.15667633771532685,0.15667633771532685,False,False,[],"{""acc_lim_theta"":0.8,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2515149834418384,""weight_obstacle"":50.15516135427349,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000183,1,t11-test-id-clear-straight,test_id,102,205,30.0,1.165658460746387,25.73652661585847,NORMAL,NORMAL,0.0,False,0.2394156568410707,0.10594953729646345,0.10594953729646345,0.10594953729646345,False,False,[],"{""acc_lim_theta"":0.7998937285818825,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.25452940031865884,""weight_obstacle"":50.33767576538789,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000183,2,t11-test-id-clear-straight,test_id,102,205,30.0,1.124261022129042,26.684194692784267,NORMAL,NORMAL,0.0,False,0.3538444126041714,0.10045508271176395,0.10045508271176395,0.10045508271176395,False,False,[],"{""acc_lim_theta"":0.7999309235782236,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2585500241933679,""weight_obstacle"":50.57798815270082,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000183,3,t11-test-id-clear-straight,test_id,102,205,30.0,0.0,600.0,NORMAL,NORMAL,19.0,False,0.3737974367094457,0.16416064604520691,0.16416064604520691,52.95970051661449,False,False,"[""ood:approximate_ttc:above"",""ood:fallback"",""safety_mode:FAULT""]","{""acc_lim_theta"":0.4,""acc_lim_x"":0.4,""inflation_dist"":0.9,""max_vel_theta"":0.5,""max_vel_x"":0.6,""min_obstacle_dist"":0.5,""weight_obstacle"":100.0,""weight_optimaltime"":0.5,""weight_viapoint"":2.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000184,0,t11-test-id-left,test_id,102,205,30.0,1.1660826757571472,25.727163796958692,NORMAL,NORMAL,0.0,False,0.6606882272582234,0.23124087954037564,0.23124087954037564,0.23124087954037564,False,False,[],"{""acc_lim_theta"":0.7977384526947517,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.25290363210625355,""weight_obstacle"":50.226075700128874,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000184,1,t11-test-id-left,test_id,102,205,30.0,1.1655387138776154,25.739170773824743,NORMAL,NORMAL,0.0,False,0.8423198989583749,0.01731520314418017,0.01731520314418017,0.01731520314418017,False,False,[],"{""acc_lim_theta"":0.7943604435333953,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2592395289780351,""weight_obstacle"":50.66148033043241,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000184,2,t11-test-id-left,test_id,102,205,30.0,1.1676872158373877,25.69181163680549,NORMAL,NORMAL,0.0,False,0.9150340781123523,0.21808763883860643,0.21808763883860643,0.21808763883860643,False,False,[],"{""acc_lim_theta"":0.7926786898071264,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2666021323232656,""weight_obstacle"":51.26099704486185,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000184,3,t11-test-id-left,test_id,102,205,30.0,1.1691190547233983,25.660346462403435,NORMAL,NORMAL,0.0,False,1.022312303497191,0.3784422943411966,0.3784422943411966,0.3784422943411966,False,False,[],"{""acc_lim_theta"":0.792401274868876,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2767380207015966,""weight_obstacle"":52.002326294277246,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000184,4,t11-test-id-left,test_id,102,205,30.0,1.0206788008844925,29.392204456487992,NORMAL,NORMAL,0.0,False,2.092397472747216,0.18080128449073096,0.18080128449073096,0.18080128449073096,False,False,[],"{""acc_lim_theta"":0.7950608286647695,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2895840397239311,""weight_obstacle"":53.20743185677661,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000184,5,t11-test-id-left,test_id,102,205,30.0,0.0,600.0,NORMAL,NORMAL,19.0,False,2.0524496633937557,0.7550946311598431,0.7550946311598431,48.4910740235306,False,False,"[""ood:approximate_ttc:above"",""ood:fallback"",""safety_mode:FAULT""]","{""acc_lim_theta"":0.4,""acc_lim_x"":0.4,""inflation_dist"":0.9,""max_vel_theta"":0.5,""max_vel_x"":0.6,""min_obstacle_dist"":0.5,""weight_obstacle"":100.0,""weight_optimaltime"":0.5,""weight_viapoint"":2.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000185,0,t11-test-id-obstacle,test_id,102,205,1.1725822622273392,0.9524273462408761,1.231151401579753,NORMAL,WARNING,0.0,False,0.8522649505274286,0.29829273268459683,0.29829273268459683,0.29829273268459683,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7989766448447183,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.25186865332115776,""weight_obstacle"":50.29540072420816,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000185,1,t11-test-id-obstacle,test_id,102,205,1.1725822622273392,0.9524273462408761,1.231151401579753,NORMAL,WARNING,0.0,False,0.2388855929796908,0.437844759070648,0.437844759070648,0.005791922131949678,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7916734508754806,""acc_lim_x"":0.8,""inflation_dist"":0.5503892448796637,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2553390094890222,""weight_obstacle"":50.84400206916617,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000186,0,t11-test-id-corridor,test_id,102,205,0.4783718611824181,0.7868985614554881,0.6079206197779761,WARNING,WARNING,0.0,True,0.11021131535174866,0.038573960373112115,0.0511025184144952,0.0511025184144952,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7823049256833106,""acc_lim_x"":0.8,""inflation_dist"":0.5526120699580553,""max_vel_theta"":0.9874714419586169,""max_vel_x"":1.1849657303503403,""min_obstacle_dist"":0.25,""weight_obstacle"":50.0,""weight_optimaltime"":0.9967674535512924,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000186,1,t11-test-id-corridor,test_id,102,205,0.4783718611824181,0.7868985614554881,0.6079206197779761,NORMAL,WARNING,0.0,True,0.10648925569779866,0.03450124552470146,0.013708061660808402,0.0075792284392117715,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7521492867897491,""acc_lim_x"":0.8,""inflation_dist"":0.5574630570230152,""max_vel_theta"":0.9642041198817627,""max_vel_x"":1.1570449438581152,""min_obstacle_dist"":0.25,""weight_obstacle"":50.0,""weight_optimaltime"":0.995636739462614,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000187,0,t11-test-id-clear-straight,test_id,102,206,30.0,1.1656067771047787,25.737667787515996,NORMAL,NORMAL,0.0,False,0.36728791616681994,0.12855077065838877,0.12855077065838877,0.12855077065838877,False,False,[],"{""acc_lim_theta"":0.7995314587145284,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2512909841046235,""weight_obstacle"":50.12679124526829,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000187,1,t11-test-id-clear-straight,test_id,102,206,30.0,1.1653663115464383,25.742978583437917,NORMAL,NORMAL,0.0,False,0.25011126570143366,0.0687211533852512,0.0687211533852512,0.0687211533852512,False,False,[],"{""acc_lim_theta"":0.7989115877219982,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2542290019133448,""weight_obstacle"":50.29433030039049,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000187,2,t11-test-id-clear-straight,test_id,102,206,30.0,1.1429535752725486,26.24778525483522,NORMAL,NORMAL,0.0,False,0.41800474177911007,0.06023679411348365,0.06023679411348365,0.06023679411348365,False,False,[],"{""acc_lim_theta"":0.7984476394228809,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.25823678868966554,""weight_obstacle"":50.547373238487985,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000187,3,t11-test-id-clear-straight,test_id,102,206,30.0,0.0,600.0,NORMAL,NORMAL,19.0,False,0.6354872827755851,0.0899425588245959,0.0899425588245959,52.964596076352635,False,False,"[""ood:approximate_ttc:above"",""ood:fallback"",""safety_mode:FAULT""]","{""acc_lim_theta"":0.4,""acc_lim_x"":0.4,""inflation_dist"":0.9,""max_vel_theta"":0.5,""max_vel_x"":0.6,""min_obstacle_dist"":0.5,""weight_obstacle"":100.0,""weight_optimaltime"":0.5,""weight_viapoint"":2.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000188,0,t11-test-id-left,test_id,102,206,30.0,1.1671088102166387,25.7045442013512,NORMAL,NORMAL,0.0,False,0.8955928933758045,0.31345751268153405,0.31345751268153405,0.31345751268153405,False,False,[],"{""acc_lim_theta"":0.7985756393175342,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.252425245651365,""weight_obstacle"":50.30793754310031,""weight_optimaltime"":0.9983296367526054,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000188,1,t11-test-id-left,test_id,102,206,30.0,1.1654699776750617,25.740688799076157,NORMAL,NORMAL,0.0,False,0.7279378556483682,0.12974147970614164,0.12974147970614164,0.12974147970614164,False,False,[],"{""acc_lim_theta"":0.7955612248870415,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2579556027450593,""weight_obstacle"":50.75516230493784,""weight_optimaltime"":0.9989142638891936,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000188,2,t11-test-id-left,test_id,102,206,30.0,1.1746479486628965,25.53956701167277,NORMAL,NORMAL,0.0,False,0.8118181805051878,0.26674830199614624,0.26674830199614624,0.26674830199614624,False,False,[],"{""acc_lim_theta"":0.7934458478277541,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2645087716899833,""weight_obstacle"":51.32688031879557,""weight_optimaltime"":0.9992942715279758,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000188,3,t11-test-id-left,test_id,102,206,30.0,1.1659603545108823,25.72986284133557,NORMAL,NORMAL,0.0,False,1.0276794638336864,0.34322922042504567,0.34322922042504567,0.34322922042504567,False,False,[],"{""acc_lim_theta"":0.7929952623097014,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.274184917110928,""weight_obstacle"":52.05184384496765,""weight_optimaltime"":0.9995412764931842,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000188,4,t11-test-id-left,test_id,102,206,30.0,1.0238835732704625,29.300206374221606,NORMAL,NORMAL,0.0,False,1.9330302938507387,0.21658559821529383,0.21658559821529383,0.21658559821529383,False,False,[],"{""acc_lim_theta"":0.7954469205013059,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2863569626658404,""weight_obstacle"":53.19100365001763,""weight_optimaltime"":0.9997018297205698,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000188,5,t11-test-id-left,test_id,102,206,30.0,0.0,600.0,NORMAL,NORMAL,19.0,False,2.043013733435519,0.6779205253121041,0.6779205253121041,48.6344516647646,False,False,"[""ood:approximate_ttc:above"",""ood:fallback"",""safety_mode:FAULT""]","{""acc_lim_theta"":0.4,""acc_lim_x"":0.4,""inflation_dist"":0.9,""max_vel_theta"":0.5,""max_vel_x"":0.6,""min_obstacle_dist"":0.5,""weight_obstacle"":100.0,""weight_optimaltime"":0.5,""weight_viapoint"":2.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000189,0,t11-test-id-obstacle,test_id,102,206,1.0628115454501823,0.8533178355803146,1.2455048999736396,NORMAL,WARNING,0.0,False,0.8649388536219209,0.30272859876766917,0.30272859876766917,0.30272859876766917,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7994422510176235,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.251447829505325,""weight_obstacle"":50.30072302027997,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000189,1,t11-test-id-obstacle,test_id,102,206,1.0628115454501823,0.8533178355803146,1.2455048999736396,NORMAL,WARNING,0.0,False,0.23335016701624844,0.29795802898402196,0.29795802898402196,0.0070969608922217264,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.79551905471764,""acc_lim_x"":0.8,""inflation_dist"":0.55,""max_vel_theta"":1.0,""max_vel_x"":1.2,""min_obstacle_dist"":0.2583462398604376,""weight_obstacle"":50.859208629371345,""weight_optimaltime"":1.0,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000190,0,t11-test-id-corridor,test_id,102,206,0.43390417545521964,1.1286688518281194,0.38443886774444025,WARNING,WARNING,0.0,True,0.11368344965721655,0.03978920738002578,0.05191539898728126,0.05191539898728126,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7819018846844589,""acc_lim_x"":0.8,""inflation_dist"":0.552592438985048,""max_vel_theta"":0.9878738083927445,""max_vel_x"":1.1854485700712933,""min_obstacle_dist"":0.25,""weight_obstacle"":50.0,""weight_optimaltime"":0.9954527768492699,""weight_viapoint"":1.0}"
t11_semantic_eta_fullsafety_seed102,t11_semantic_eta_fullsafety_seed102-episode-000190,1,t11-test-id-corridor,test_id,102,206,0.43390417545521964,1.1286688518281194,0.38443886774444025,NORMAL,WARNING,0.0,True,0.10341913468670427,0.035072988030606544,0.014547938864576615,0.009307710263170677,False,False,"[""margin:warning"",""safety_mode:WARNING:conservative_filter""]","{""acc_lim_theta"":0.7517504826338767,""acc_lim_x"":0.8,""inflation_dist"":0.5574069685287084,""max_vel_theta"":0.9653537382649843,""max_vel_x"":1.158424485917981,""min_obstacle_dist"":0.25,""weight_obstacle"":50.0,""weight_optimaltime"":0.9928562605828047,""weight_viapoint"":1.0}"
